26,255
15,21
6,18
4,9
3,13
8,9
12,25
3,22
8,18
9,17
0,14
11,14
2,11
0,23
11,23
13,17
1,15
6,11
1,24
15,23
13,24
6,20
20,22
12,18
5,12
14,24
3,24
5,21
4,23
0,16
11,16
1,8
10,20
13,19
15,16
1,17
6,13
15,25
2,25
18,21
7,21
3,17
5,14
5,23
4,25
1,10
8,25
10,22
13,21
15,18
1,19
7,14
7,23
18,23
3,10
3,19
5,16
4,18
5,25
1,12
10,24
1,21
13,23
2,20
7,16
3,12
4,11
12,24
3,21
14,21
5,18
4,20
1,5
8,20
10,17
1,14
2,13
1,23
11,25
2,22
0,25
6,22
5,11
3,23
14,23
4,22
8,13
1,7
2,6
8,22
10,19
19,22
13,18
1,16
0,18
7,11
11,18
1,25
2,24
6,24
14,16
3,16
3,25
14,25
4,24
1,9
0,11
2,8
8,24
10,21
19,24
1,18
2,17
0,20
6,8
15,20
6,17
20,25
18,25
7,25
12,21
14,18
3,18
4,17
8,17
1,11
0,13
2,10
10,23
9,25
1,20
2,19
0,22
6,10
13,25
15,22
6,19
7,18
12,23
8,10
5,20
8,19
10,16
1,13
2,12
10,25
0,24
2,21
11,24
6,12
15,24
6,21
4,21
8,12
1,6
5,22
8,21
10,18
9,20
0,17
2,14
2,23
13,20
6,14
6,23
16,25
4,14
5,15
8,14
0,10
2,7
5,24
19,23
9,22
8,23
2,16
0,19
6,7
13,22
6,16
6,25
4,7
7,24
18,24
4,16
0,3
5,17
3,20
10,13
8,16
0,12
2,9
19,25
0,21
2,18
11,21
6,9
1,22
21,12,14,25,25,7,9,10,21,10,2,11,4,0,21,4,16,10,11,23,24,6,1,22,15,20,11,25,8,12,14,20,10,11,23,21,13,16,12,8,6,12,13,21,15,18,17,23,24,3,7,6,22,8,13,14,18,17,23,1,4,25,11,3,4,8,14,9,25,20,13,23,8,15,1,17,19,0,13,14,13,9,12,20,16,13,20,23,15,12,15,6,18,7,25,14,5,17,23,6,3,15,10,3,14,11,16,15,6,6,19,4,21,2,15,22,22,10,15,3,17,5,17,5,14,0,20,1,19,16,10,8,8,15,7,6,11,9,8,17,25,16,15,0,24,14,20,4,6,25,1,15,24,3,13,10,18,19,4,20,9,14,18,0,11,18,24,1,15,22,13,1,0,23,18,9,4,10,19,16,25,7,6,17,17,19,0,13,8,24,23,3,19,6,11,3,10,24,17,4,23,22,24,3,18,19,8,25,5,23,17,17,16,19,25,19,22,22,22,25,5,21,11,7,11,24,19,24,1,4,19,4,23,0,21,9,11,24,4,0,23,18,4,25,8,14,14,12,25,8,0,6,9,12,24
0.05,0.1
