2024-01-31 22:06:28,008 INFO    StreamThr :67976 [internal.py:wandb_internal():86] W&B internal server running at pid: 67976, started at: 2024-01-31 22:06:28.008324
2024-01-31 22:06:28,009 DEBUG   HandlerThread:67976 [handler.py:handle_request():146] handle_request: status
2024-01-31 22:06:28,010 INFO    WriterThread:67976 [datastore.py:open_for_write():85] open: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20240131_220628-npap5bzy/run-npap5bzy.wandb
2024-01-31 22:06:28,010 DEBUG   SenderThread:67976 [sender.py:send():380] send: header
2024-01-31 22:06:28,019 DEBUG   SenderThread:67976 [sender.py:send():380] send: run
2024-01-31 22:06:28,728 INFO    SenderThread:67976 [dir_watcher.py:__init__():211] watching files in: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20240131_220628-npap5bzy/files
2024-01-31 22:06:28,728 INFO    SenderThread:67976 [sender.py:_start_run_threads():1124] run started: npap5bzy with start time 1706735188.008911
2024-01-31 22:06:28,737 DEBUG   HandlerThread:67976 [handler.py:handle_request():146] handle_request: check_version
2024-01-31 22:06:28,737 DEBUG   SenderThread:67976 [sender.py:send_request():407] send_request: check_version
2024-01-31 22:06:29,173 DEBUG   HandlerThread:67976 [handler.py:handle_request():146] handle_request: run_start
2024-01-31 22:06:29,185 DEBUG   HandlerThread:67976 [system_info.py:__init__():32] System info init
2024-01-31 22:06:29,185 DEBUG   HandlerThread:67976 [system_info.py:__init__():47] System info init done
2024-01-31 22:06:29,185 INFO    HandlerThread:67976 [system_monitor.py:start():194] Starting system monitor
2024-01-31 22:06:29,186 INFO    SystemMonitor:67976 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-31 22:06:29,186 INFO    HandlerThread:67976 [system_monitor.py:probe():214] Collecting system info
2024-01-31 22:06:29,186 DEBUG   HandlerThread:67976 [system_info.py:probe():196] Probing system
2024-01-31 22:06:29,186 INFO    SystemMonitor:67976 [interfaces.py:start():190] Started cpu monitoring
2024-01-31 22:06:29,188 INFO    SystemMonitor:67976 [interfaces.py:start():190] Started disk monitoring
2024-01-31 22:06:29,190 INFO    SystemMonitor:67976 [interfaces.py:start():190] Started gpuapple monitoring
2024-01-31 22:06:29,191 INFO    SystemMonitor:67976 [interfaces.py:start():190] Started memory monitoring
2024-01-31 22:06:29,192 INFO    SystemMonitor:67976 [interfaces.py:start():190] Started network monitoring
