19,362
3,7
3,10
8,9
17,18
10,12
1,12
13,14
15,17
3,9
4,8
14,18
5,9
12,18
5,12
8,11
1,2
0,4
10,11
0,13
2,10
1,14
6,13
16,18
7,15
4,7
4,10
5,11
5,14
8,16
10,13
9,15
0,12
2,9
8,13
11,15
1,16
6,9
11,4,13,3,15,6,3,4,9,18,9,1,2,6,7,6,13,2,5,4,0,15,8,11,13,14,1,0,14,11,4,7,11,5,15,2,3,12,13,4,2,0,1,15,14,3,5,2,6,15,5,14,1,17,15,17,14,0,10,12,5,18,8,5,18,17,9,0,6,17,1,15,10,2,4,8,13,0,16,6,16,12,7,12,7,11,12,1,3,3,13,14,8,3,3,4,14,5,11,13,8,14,17,3,11,7,15,2,6,0,17,0,2,0,9,3,6,11,5,11,14,0,12,9,3,11,2,11,4,8,11,10,5,2,12,0,10,5,13,9,8,4,10,8,1,17,18,15,18,6,10,1,7,4,2,2,3,18,12,3,4,0,10,15,7,5,10,12,7,9,8,15,13,18,2,4,10,10,5,1,3,7,3,17,0,6,12,14,1,5,18,17,12,1,9,16,7,3,14,4,7,0,2,8,3,0,14,12,4,18,6,5,14,15,2,12,4,1,12,4,13,14,4,1,0,17,3,4,6,14,1,7,4,8,0,4,12,3,3,1,6,10,18,9,8,9,3,8,3,8,2,6,4,10,10,4,18,2,3,8,2,5,7,17,8,0,7,1,12,10,12,8,8,8,16,2,12,4,4,6,8,10,6,9,16,11,2,12,14,5,4,17,17,17,9,7,4,0,9,8,8,5,16,11,7,14,6,7,2,10,4,18,18,12,0,17,0,5,14,6,11,1,17,11,6,6,6,8,3,16,11,4,11,4,13,1,1,5,1,6,5,17,2,4,17,2,9,2,16,17,2,18,4,5,4,15,6,1,3,15,17,15
0.05,0.08
