2023-12-08 14:30:54,773 INFO    StreamThr :3504 [internal.py:wandb_internal():86] W&B internal server running at pid: 3504, started at: 2023-12-08 14:30:54.772801
2023-12-08 14:30:54,774 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: status
2023-12-08 14:30:54,774 INFO    WriterThread:3504 [datastore.py:open_for_write():85] open: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/run-uxtmkexa.wandb
2023-12-08 14:30:54,775 DEBUG   SenderThread:3504 [sender.py:send():380] send: header
2023-12-08 14:30:54,785 DEBUG   SenderThread:3504 [sender.py:send():380] send: run
2023-12-08 14:30:55,280 INFO    SenderThread:3504 [dir_watcher.py:__init__():211] watching files in: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files
2023-12-08 14:30:55,280 INFO    SenderThread:3504 [sender.py:_start_run_threads():1124] run started: uxtmkexa with start time 1702042254.772738
2023-12-08 14:30:55,291 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: check_version
2023-12-08 14:30:55,291 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: check_version
2023-12-08 14:30:55,440 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: run_start
2023-12-08 14:30:55,452 DEBUG   HandlerThread:3504 [system_info.py:__init__():32] System info init
2023-12-08 14:30:55,452 DEBUG   HandlerThread:3504 [system_info.py:__init__():47] System info init done
2023-12-08 14:30:55,452 INFO    HandlerThread:3504 [system_monitor.py:start():194] Starting system monitor
2023-12-08 14:30:55,452 INFO    SystemMonitor:3504 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-08 14:30:55,452 INFO    HandlerThread:3504 [system_monitor.py:probe():214] Collecting system info
2023-12-08 14:30:55,453 INFO    SystemMonitor:3504 [interfaces.py:start():190] Started cpu monitoring
2023-12-08 14:30:55,453 DEBUG   HandlerThread:3504 [system_info.py:probe():196] Probing system
2023-12-08 14:30:55,455 INFO    SystemMonitor:3504 [interfaces.py:start():190] Started disk monitoring
2023-12-08 14:30:55,457 INFO    SystemMonitor:3504 [interfaces.py:start():190] Started gpuapple monitoring
2023-12-08 14:30:55,458 INFO    SystemMonitor:3504 [interfaces.py:start():190] Started memory monitoring
2023-12-08 14:30:55,459 INFO    SystemMonitor:3504 [interfaces.py:start():190] Started network monitoring
2023-12-08 14:30:55,463 DEBUG   HandlerThread:3504 [system_info.py:_probe_git():181] Probing git
2023-12-08 14:30:55,478 DEBUG   HandlerThread:3504 [system_info.py:_probe_git():189] Probing git done
2023-12-08 14:30:55,478 DEBUG   HandlerThread:3504 [system_info.py:probe():244] Probing system done
2023-12-08 14:30:55,478 DEBUG   HandlerThread:3504 [system_monitor.py:probe():223] {'os': 'macOS-14.1.2-arm64-arm-64bit', 'python': '3.11.4', 'heartbeatAt': '2023-12-08T13:30:55.454963', 'startedAt': '2023-12-08T13:30:54.769649', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/MrGreyPanda/NEM-MCMC-optimization', 'commit': '9b71532b6288eb3d42993bf1f4ec5b8b547b0531'}, 'email': 'simon.aaron.menzi@gmail.com', 'root': '/Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython', 'host': 'MacBook-Pro-von-Simon.local', 'username': 'simonmenzi', 'executable': '/opt/homebrew/opt/python@3.11/bin/python3.11', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 460.4317207336426, 'used': 9.218879699707031}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-12-08 14:30:55,479 INFO    HandlerThread:3504 [system_monitor.py:probe():224] Finished collecting system info
2023-12-08 14:30:55,479 INFO    HandlerThread:3504 [system_monitor.py:probe():227] Publishing system info
2023-12-08 14:30:55,479 DEBUG   HandlerThread:3504 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-08 14:30:55,479 DEBUG   HandlerThread:3504 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-08 14:30:55,479 INFO    HandlerThread:3504 [system_monitor.py:probe():229] Finished publishing system info
2023-12-08 14:30:55,481 DEBUG   SenderThread:3504 [sender.py:send():380] send: files
2023-12-08 14:30:55,481 INFO    SenderThread:3504 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-12-08 14:30:55,484 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 14:30:55,484 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: stop_status
2023-12-08 14:30:55,485 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 14:30:55,777 DEBUG   SenderThread:3504 [sender.py:send():380] send: telemetry
2023-12-08 14:30:55,779 DEBUG   SenderThread:3504 [sender.py:send():380] send: exit
2023-12-08 14:30:55,779 INFO    SenderThread:3504 [sender.py:send_exit():585] handling exit code: 1
2023-12-08 14:30:55,779 INFO    SenderThread:3504 [sender.py:send_exit():587] handling runtime: 0
2023-12-08 14:30:55,779 INFO    SenderThread:3504 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-08 14:30:55,780 INFO    SenderThread:3504 [sender.py:send_exit():593] send defer
2023-12-08 14:30:55,780 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:30:55,780 INFO    HandlerThread:3504 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-08 14:30:55,780 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: defer
2023-12-08 14:30:55,780 INFO    SenderThread:3504 [sender.py:send_request_defer():609] handle sender defer: 0
2023-12-08 14:30:55,780 INFO    SenderThread:3504 [sender.py:transition_state():613] send defer: 1
2023-12-08 14:30:55,780 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:30:55,780 INFO    HandlerThread:3504 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-08 14:30:55,780 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: defer
2023-12-08 14:30:55,780 INFO    SenderThread:3504 [sender.py:send_request_defer():609] handle sender defer: 1
2023-12-08 14:30:55,780 INFO    SenderThread:3504 [sender.py:transition_state():613] send defer: 2
2023-12-08 14:30:55,780 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:30:55,780 INFO    HandlerThread:3504 [handler.py:handle_request_defer():172] handle defer: 2
2023-12-08 14:30:55,780 INFO    HandlerThread:3504 [system_monitor.py:finish():203] Stopping system monitor
2023-12-08 14:30:55,780 INFO    HandlerThread:3504 [interfaces.py:finish():202] Joined cpu monitor
2023-12-08 14:30:55,781 DEBUG   SystemMonitor:3504 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-08 14:30:55,781 DEBUG   SystemMonitor:3504 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-08 14:30:55,781 DEBUG   SystemMonitor:3504 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-08 14:30:55,781 INFO    HandlerThread:3504 [interfaces.py:finish():202] Joined disk monitor
2023-12-08 14:30:56,196 INFO    wandb-upload_0:3504 [upload_job.py:push():131] Uploaded file /var/folders/pk/6hljgbr11057fzl21z_9f67h0000gn/T/tmp4lqconziwandb/vzl4kkgj-wandb-metadata.json
2023-12-08 14:30:56,289 INFO    Thread-12 :3504 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/output.log
2023-12-08 14:30:56,290 INFO    Thread-12 :3504 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/wandb-summary.json
2023-12-08 14:30:56,290 INFO    Thread-12 :3504 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/requirements.txt
2023-12-08 14:30:56,290 INFO    Thread-12 :3504 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/wandb-metadata.json
2023-12-08 14:30:56,560 INFO    HandlerThread:3504 [interfaces.py:finish():202] Joined gpuapple monitor
2023-12-08 14:30:56,560 INFO    HandlerThread:3504 [interfaces.py:finish():202] Joined memory monitor
2023-12-08 14:30:56,560 INFO    HandlerThread:3504 [interfaces.py:finish():202] Joined network monitor
2023-12-08 14:30:56,560 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-08 14:30:56,560 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: defer
2023-12-08 14:30:56,560 INFO    SenderThread:3504 [sender.py:send_request_defer():609] handle sender defer: 2
2023-12-08 14:30:56,560 INFO    SenderThread:3504 [sender.py:transition_state():613] send defer: 3
2023-12-08 14:30:56,560 DEBUG   SenderThread:3504 [sender.py:send():380] send: telemetry
2023-12-08 14:30:56,561 DEBUG   SenderThread:3504 [sender.py:send():380] send: stats
2023-12-08 14:30:56,561 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: poll_exit
2023-12-08 14:30:56,561 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:30:56,561 INFO    HandlerThread:3504 [handler.py:handle_request_defer():172] handle defer: 3
2023-12-08 14:30:56,561 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: defer
2023-12-08 14:30:56,561 INFO    SenderThread:3504 [sender.py:send_request_defer():609] handle sender defer: 3
2023-12-08 14:30:56,561 INFO    SenderThread:3504 [sender.py:transition_state():613] send defer: 4
2023-12-08 14:30:56,561 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:30:56,561 INFO    HandlerThread:3504 [handler.py:handle_request_defer():172] handle defer: 4
2023-12-08 14:30:56,561 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: defer
2023-12-08 14:30:56,561 INFO    SenderThread:3504 [sender.py:send_request_defer():609] handle sender defer: 4
2023-12-08 14:30:56,561 INFO    SenderThread:3504 [sender.py:transition_state():613] send defer: 5
2023-12-08 14:30:56,561 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:30:56,561 INFO    HandlerThread:3504 [handler.py:handle_request_defer():172] handle defer: 5
2023-12-08 14:30:56,561 DEBUG   SenderThread:3504 [sender.py:send():380] send: summary
2023-12-08 14:30:56,562 INFO    SenderThread:3504 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-08 14:30:56,562 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: defer
2023-12-08 14:30:56,562 INFO    SenderThread:3504 [sender.py:send_request_defer():609] handle sender defer: 5
2023-12-08 14:30:56,562 INFO    SenderThread:3504 [sender.py:transition_state():613] send defer: 6
2023-12-08 14:30:56,562 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:30:56,562 INFO    HandlerThread:3504 [handler.py:handle_request_defer():172] handle defer: 6
2023-12-08 14:30:56,562 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: defer
2023-12-08 14:30:56,562 INFO    SenderThread:3504 [sender.py:send_request_defer():609] handle sender defer: 6
2023-12-08 14:30:56,563 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 14:30:56,744 INFO    SenderThread:3504 [sender.py:transition_state():613] send defer: 7
2023-12-08 14:30:56,745 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:30:56,745 INFO    HandlerThread:3504 [handler.py:handle_request_defer():172] handle defer: 7
2023-12-08 14:30:56,745 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: defer
2023-12-08 14:30:56,745 INFO    SenderThread:3504 [sender.py:send_request_defer():609] handle sender defer: 7
2023-12-08 14:30:57,295 INFO    Thread-12 :3504 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/wandb-summary.json
2023-12-08 14:30:57,296 INFO    Thread-12 :3504 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/config.yaml
2023-12-08 14:30:57,529 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-08 14:30:57,792 INFO    SenderThread:3504 [sender.py:transition_state():613] send defer: 8
2023-12-08 14:30:57,792 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: poll_exit
2023-12-08 14:30:57,793 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:30:57,793 INFO    HandlerThread:3504 [handler.py:handle_request_defer():172] handle defer: 8
2023-12-08 14:30:57,793 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: defer
2023-12-08 14:30:57,793 INFO    SenderThread:3504 [sender.py:send_request_defer():609] handle sender defer: 8
2023-12-08 14:30:57,793 INFO    SenderThread:3504 [job_builder.py:build():298] Attempting to build job artifact
2023-12-08 14:30:57,794 INFO    SenderThread:3504 [job_builder.py:_get_source_type():428] is repo sourced job
2023-12-08 14:30:57,830 INFO    SenderThread:3504 [job_builder.py:build():404] adding wandb-job metadata file
2023-12-08 14:30:57,831 INFO    SenderThread:3504 [sender.py:transition_state():613] send defer: 9
2023-12-08 14:30:57,831 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:30:57,831 INFO    HandlerThread:3504 [handler.py:handle_request_defer():172] handle defer: 9
2023-12-08 14:30:57,831 DEBUG   SenderThread:3504 [sender.py:send():380] send: artifact
2023-12-08 14:30:58,299 INFO    Thread-12 :3504 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/output.log
2023-12-08 14:30:58,536 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-08 14:30:58,680 INFO    SenderThread:3504 [sender.py:send_artifact():1458] sent artifact job-https___github.com_MrGreyPanda_NEM-MCMC-optimization_main.py - {'id': 'QXJ0aWZhY3Q6NjYxNDk5MTAx', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExODM5MzUzMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjYxNDk5MTAx', 'versionIndex': 12}}}
2023-12-08 14:30:58,680 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: defer
2023-12-08 14:30:58,680 INFO    SenderThread:3504 [sender.py:send_request_defer():609] handle sender defer: 9
2023-12-08 14:30:58,680 INFO    SenderThread:3504 [dir_watcher.py:finish():358] shutting down directory watcher
2023-12-08 14:30:59,304 INFO    SenderThread:3504 [dir_watcher.py:finish():388] scan: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files
2023-12-08 14:30:59,305 INFO    SenderThread:3504 [dir_watcher.py:finish():402] scan save: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/requirements.txt requirements.txt
2023-12-08 14:30:59,305 INFO    SenderThread:3504 [dir_watcher.py:finish():402] scan save: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/output.log output.log
2023-12-08 14:30:59,305 INFO    SenderThread:3504 [dir_watcher.py:finish():402] scan save: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/config.yaml config.yaml
2023-12-08 14:30:59,306 INFO    SenderThread:3504 [dir_watcher.py:finish():402] scan save: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/wandb-summary.json wandb-summary.json
2023-12-08 14:30:59,307 INFO    SenderThread:3504 [dir_watcher.py:finish():402] scan save: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/wandb-metadata.json wandb-metadata.json
2023-12-08 14:30:59,307 INFO    SenderThread:3504 [sender.py:transition_state():613] send defer: 10
2023-12-08 14:30:59,307 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: poll_exit
2023-12-08 14:30:59,307 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:30:59,307 INFO    HandlerThread:3504 [handler.py:handle_request_defer():172] handle defer: 10
2023-12-08 14:30:59,309 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: defer
2023-12-08 14:30:59,309 INFO    SenderThread:3504 [sender.py:send_request_defer():609] handle sender defer: 10
2023-12-08 14:30:59,309 INFO    SenderThread:3504 [file_pusher.py:finish():175] shutting down file pusher
2023-12-08 14:30:59,539 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-08 14:30:59,539 DEBUG   SenderThread:3504 [sender.py:send_request():407] send_request: poll_exit
2023-12-08 14:30:59,701 INFO    wandb-upload_0:3504 [upload_job.py:push():131] Uploaded file /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/requirements.txt
2023-12-08 14:30:59,983 INFO    wandb-upload_2:3504 [upload_job.py:push():131] Uploaded file /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/config.yaml
2023-12-08 14:31:00,296 INFO    wandb-upload_1:3504 [upload_job.py:push():131] Uploaded file /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/output.log
2023-12-08 14:31:00,296 INFO    wandb-upload_3:3504 [upload_job.py:push():131] Uploaded file /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143054-uxtmkexa/files/wandb-summary.json
2023-12-08 14:31:00,499 INFO    Thread-11 (_thread_body):3504 [sender.py:transition_state():613] send defer: 11
2023-12-08 14:31:00,499 DEBUG   HandlerThread:3504 [handler.py:handle_request():146] handle_request: defer
