28,267
7,20
20,23
4,6
4,12
3,10
21,25
12,22
5,10
0,5
17,21
14,22
2,11
0,11
9,26
17,27
19,24
11,20
7,16
15,17
16,22
20,25
18,25
3,12
3,15
0,7
5,15
8,14
1,5
10,14
8,20
13,16
11,22
10,20
13,19
15,16
16,21
6,10
16,24
18,24
12,17
20,24
22,27
14,17
5,8
0,9
14,26
17,19
0,6
10,13
8,19
9,15
16,23
2,6
1,13
2,12
13,18
0,12
2,9
19,25
25,26
7,14
20,23,25,4,2,15,25,14,7,9,13,17,27,26,11,10,1,13,15,13,13,25,26,26,25,7,21,24,21,13,7,1,11,22,0,0,3,18,15,4,14,3,20,18,1,6,7,27,7,5,8,0,19,25,2,24,22,3,8,10,0,12,27,14,4,25,13,26,6,8,0,4,24,0,0,11,10,0,17,9,16,13,19,12,14,10,24,19,9,18,27,16,7,5,9,21,12,13,22,22,25,10,19,4,27,9,14,6,17,13,12,1,11,19,22,21,17,22,9,19,20,22,19,2,24,25,25,21,6,17,20,8,19,16,6,6,8,5,1,22,16,16,24,12,0,2,20,18,10,10,1,20,14,12,1,9,8,13,20,24,26,25,18,15,8,7,9,21,24,10,20,16,8,2,13,8,0,16,4,7,7,5,11,13,12,10,3,13,6,0,6,5,5,3,25,0,19,16,19,5,6,17,5,16,19,4,22,14,13,3,11,15,1,25,14,19,22,22,14,11,20,27,0,7,0,25,27,8,26,18,24,2,24,11,15,3,13,1,0,15,23,10,20,16,0,7,26,19,16,6,24,6,6,11,27,24,27,12,8,18,20,16,18,8,9,5,6
0.05,0.1
