2023-11-30 09:45:16,987 INFO    StreamThr :3084 [internal.py:wandb_internal():86] W&B internal server running at pid: 3084, started at: 2023-11-30 09:45:16.987260
2023-11-30 09:45:16,988 DEBUG   HandlerThread:3084 [handler.py:handle_request():146] handle_request: status
2023-11-30 09:45:16,988 INFO    WriterThread:3084 [datastore.py:open_for_write():85] open: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231130_094516-bus4443o/run-bus4443o.wandb
2023-11-30 09:45:16,990 DEBUG   SenderThread:3084 [sender.py:send():380] send: header
2023-11-30 09:45:17,001 DEBUG   SenderThread:3084 [sender.py:send():380] send: run
2023-11-30 09:45:17,746 INFO    SenderThread:3084 [dir_watcher.py:__init__():211] watching files in: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231130_094516-bus4443o/files
2023-11-30 09:45:17,746 INFO    SenderThread:3084 [sender.py:_start_run_threads():1124] run started: bus4443o with start time 1701333916.987443
2023-11-30 09:45:17,756 DEBUG   HandlerThread:3084 [handler.py:handle_request():146] handle_request: check_version
2023-11-30 09:45:17,756 DEBUG   SenderThread:3084 [sender.py:send_request():407] send_request: check_version
2023-11-30 09:45:18,231 DEBUG   HandlerThread:3084 [handler.py:handle_request():146] handle_request: run_start
2023-11-30 09:45:18,248 DEBUG   HandlerThread:3084 [system_info.py:__init__():32] System info init
2023-11-30 09:45:18,248 DEBUG   HandlerThread:3084 [system_info.py:__init__():47] System info init done
2023-11-30 09:45:18,248 INFO    HandlerThread:3084 [system_monitor.py:start():194] Starting system monitor
2023-11-30 09:45:18,248 INFO    SystemMonitor:3084 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-30 09:45:18,248 INFO    HandlerThread:3084 [system_monitor.py:probe():214] Collecting system info
2023-11-30 09:45:18,249 INFO    SystemMonitor:3084 [interfaces.py:start():190] Started cpu monitoring
2023-11-30 09:45:18,250 DEBUG   HandlerThread:3084 [system_info.py:probe():196] Probing system
2023-11-30 09:45:18,251 INFO    SystemMonitor:3084 [interfaces.py:start():190] Started disk monitoring
2023-11-30 09:45:18,253 INFO    SystemMonitor:3084 [interfaces.py:start():190] Started gpuapple monitoring
2023-11-30 09:45:18,256 INFO    SystemMonitor:3084 [interfaces.py:start():190] Started memory monitoring
2023-11-30 09:45:18,256 INFO    SystemMonitor:3084 [interfaces.py:start():190] Started network monitoring
2023-11-30 09:45:18,260 DEBUG   HandlerThread:3084 [system_info.py:_probe_git():181] Probing git
2023-11-30 09:45:18,274 DEBUG   HandlerThread:3084 [system_info.py:_probe_git():189] Probing git done
2023-11-30 09:45:18,275 DEBUG   HandlerThread:3084 [system_info.py:probe():244] Probing system done
2023-11-30 09:45:18,275 DEBUG   HandlerThread:3084 [system_monitor.py:probe():223] {'os': 'macOS-14.1-arm64-arm-64bit', 'python': '3.11.4', 'heartbeatAt': '2023-11-30T08:45:18.251772', 'startedAt': '2023-11-30T08:45:16.982610', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/MrGreyPanda/NEM-MCMC-optimization', 'commit': 'fbd92ee788cc7e929864cda042b7446acd25cf0e'}, 'email': 'simon.aaron.menzi@gmail.com', 'root': '/Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython', 'host': 'MacBook-Pro-von-Simon.local', 'username': 'simonmenzi', 'executable': '/opt/homebrew/opt/python@3.11/bin/python3.11', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 460.4317207336426, 'used': 9.568424224853516}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-11-30 09:45:18,275 INFO    HandlerThread:3084 [system_monitor.py:probe():224] Finished collecting system info
2023-11-30 09:45:18,275 INFO    HandlerThread:3084 [system_monitor.py:probe():227] Publishing system info
2023-11-30 09:45:18,275 DEBUG   HandlerThread:3084 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-30 09:45:18,275 DEBUG   HandlerThread:3084 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-30 09:45:18,276 INFO    HandlerThread:3084 [system_monitor.py:probe():229] Finished publishing system info
2023-11-30 09:45:18,278 DEBUG   SenderThread:3084 [sender.py:send():380] send: files
2023-11-30 09:45:18,278 INFO    SenderThread:3084 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-30 09:45:18,281 DEBUG   HandlerThread:3084 [handler.py:handle_request():146] handle_request: stop_status
2023-11-30 09:45:18,282 DEBUG   SenderThread:3084 [sender.py:send_request():407] send_request: stop_status
2023-11-30 09:45:18,282 DEBUG   HandlerThread:3084 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-30 09:45:18,752 INFO    Thread-12 :3084 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231130_094516-bus4443o/files/wandb-metadata.json
2023-11-30 09:45:18,752 INFO    Thread-12 :3084 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231130_094516-bus4443o/files/requirements.txt
2023-11-30 09:45:18,779 DEBUG   SenderThread:3084 [sender.py:send():380] send: telemetry
2023-11-30 09:45:19,261 INFO    wandb-upload_0:3084 [upload_job.py:push():131] Uploaded file /var/folders/pk/6hljgbr11057fzl21z_9f67h0000gn/T/tmp29ivj3abwandb/zlnqfdoe-wandb-metadata.json
2023-11-30 09:45:19,937 DEBUG   SenderThread:3084 [sender.py:send():380] send: exit
2023-11-30 09:45:19,937 INFO    SenderThread:3084 [sender.py:send_exit():585] handling exit code: 1
2023-11-30 09:45:19,937 INFO    SenderThread:3084 [sender.py:send_exit():587] handling runtime: 1
2023-11-30 09:45:19,938 INFO    SenderThread:3084 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-30 09:45:19,938 INFO    SenderThread:3084 [sender.py:send_exit():593] send defer
2023-11-30 09:45:19,938 DEBUG   HandlerThread:3084 [handler.py:handle_request():146] handle_request: defer
2023-11-30 09:45:19,938 INFO    HandlerThread:3084 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-30 09:45:19,938 DEBUG   SenderThread:3084 [sender.py:send_request():407] send_request: defer
2023-11-30 09:45:19,938 INFO    SenderThread:3084 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-30 09:45:19,938 INFO    SenderThread:3084 [sender.py:transition_state():613] send defer: 1
2023-11-30 09:45:19,938 DEBUG   HandlerThread:3084 [handler.py:handle_request():146] handle_request: defer
2023-11-30 09:45:19,938 INFO    HandlerThread:3084 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-30 09:45:19,938 DEBUG   SenderThread:3084 [sender.py:send_request():407] send_request: defer
2023-11-30 09:45:19,938 INFO    SenderThread:3084 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-30 09:45:19,938 INFO    SenderThread:3084 [sender.py:transition_state():613] send defer: 2
2023-11-30 09:45:19,938 DEBUG   HandlerThread:3084 [handler.py:handle_request():146] handle_request: defer
2023-11-30 09:45:19,938 INFO    HandlerThread:3084 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-30 09:45:19,938 INFO    HandlerThread:3084 [system_monitor.py:finish():203] Stopping system monitor
2023-11-30 09:45:19,938 DEBUG   SystemMonitor:3084 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-30 09:45:19,939 DEBUG   SystemMonitor:3084 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-30 09:45:19,939 DEBUG   SystemMonitor:3084 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-30 09:45:19,939 INFO    HandlerThread:3084 [interfaces.py:finish():202] Joined cpu monitor
2023-11-30 09:45:19,939 INFO    HandlerThread:3084 [interfaces.py:finish():202] Joined disk monitor
2023-11-30 09:45:19,939 INFO    HandlerThread:3084 [interfaces.py:finish():202] Joined gpuapple monitor
2023-11-30 09:45:19,939 INFO    HandlerThread:3084 [interfaces.py:finish():202] Joined memory monitor
2023-11-30 09:45:19,939 INFO    HandlerThread:3084 [interfaces.py:finish():202] Joined network monitor
2023-11-30 09:45:19,940 DEBUG   SenderThread:3084 [sender.py:send_request():407] send_request: defer
2023-11-30 09:45:19,940 INFO    SenderThread:3084 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-30 09:45:19,940 INFO    SenderThread:3084 [sender.py:transition_state():613] send defer: 3
2023-11-30 09:45:19,940 DEBUG   SenderThread:3084 [sender.py:send():380] send: telemetry
2023-11-30 09:45:19,940 DEBUG   SenderThread:3084 [sender.py:send():380] send: stats
2023-11-30 09:45:19,940 DEBUG   HandlerThread:3084 [handler.py:handle_request():146] handle_request: defer
2023-11-30 09:45:19,940 INFO    HandlerThread:3084 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-30 09:45:19,940 DEBUG   SenderThread:3084 [sender.py:send_request():407] send_request: defer
2023-11-30 09:45:19,940 INFO    SenderThread:3084 [sender.py:send_request_defer():609] handle sender defer: 3
