2023-12-08 14:36:10,760 INFO    StreamThr :4512 [internal.py:wandb_internal():86] W&B internal server running at pid: 4512, started at: 2023-12-08 14:36:10.760015
2023-12-08 14:36:10,761 DEBUG   HandlerThread:4512 [handler.py:handle_request():146] handle_request: status
2023-12-08 14:36:10,761 INFO    WriterThread:4512 [datastore.py:open_for_write():85] open: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143610-518h5v90/run-518h5v90.wandb
2023-12-08 14:36:10,762 DEBUG   SenderThread:4512 [sender.py:send():380] send: header
2023-12-08 14:36:10,772 DEBUG   SenderThread:4512 [sender.py:send():380] send: run
2023-12-08 14:36:11,294 INFO    SenderThread:4512 [dir_watcher.py:__init__():211] watching files in: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143610-518h5v90/files
2023-12-08 14:36:11,295 INFO    SenderThread:4512 [sender.py:_start_run_threads():1124] run started: 518h5v90 with start time 1702042570.759995
2023-12-08 14:36:11,307 DEBUG   HandlerThread:4512 [handler.py:handle_request():146] handle_request: check_version
2023-12-08 14:36:11,307 DEBUG   SenderThread:4512 [sender.py:send_request():407] send_request: check_version
2023-12-08 14:36:11,477 DEBUG   HandlerThread:4512 [handler.py:handle_request():146] handle_request: run_start
2023-12-08 14:36:11,489 DEBUG   HandlerThread:4512 [system_info.py:__init__():32] System info init
2023-12-08 14:36:11,489 DEBUG   HandlerThread:4512 [system_info.py:__init__():47] System info init done
2023-12-08 14:36:11,489 INFO    HandlerThread:4512 [system_monitor.py:start():194] Starting system monitor
2023-12-08 14:36:11,489 INFO    SystemMonitor:4512 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-08 14:36:11,489 INFO    HandlerThread:4512 [system_monitor.py:probe():214] Collecting system info
2023-12-08 14:36:11,490 INFO    SystemMonitor:4512 [interfaces.py:start():190] Started cpu monitoring
2023-12-08 14:36:11,491 DEBUG   HandlerThread:4512 [system_info.py:probe():196] Probing system
2023-12-08 14:36:11,492 INFO    SystemMonitor:4512 [interfaces.py:start():190] Started disk monitoring
2023-12-08 14:36:11,494 INFO    SystemMonitor:4512 [interfaces.py:start():190] Started gpuapple monitoring
2023-12-08 14:36:11,495 INFO    SystemMonitor:4512 [interfaces.py:start():190] Started memory monitoring
2023-12-08 14:36:11,496 INFO    SystemMonitor:4512 [interfaces.py:start():190] Started network monitoring
2023-12-08 14:36:11,500 DEBUG   HandlerThread:4512 [system_info.py:_probe_git():181] Probing git
2023-12-08 14:36:11,513 DEBUG   HandlerThread:4512 [system_info.py:_probe_git():189] Probing git done
2023-12-08 14:36:11,514 DEBUG   HandlerThread:4512 [system_info.py:probe():244] Probing system done
2023-12-08 14:36:11,514 DEBUG   HandlerThread:4512 [system_monitor.py:probe():223] {'os': 'macOS-14.1.2-arm64-arm-64bit', 'python': '3.11.4', 'heartbeatAt': '2023-12-08T13:36:11.492019', 'startedAt': '2023-12-08T13:36:10.756895', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/MrGreyPanda/NEM-MCMC-optimization', 'commit': '9b71532b6288eb3d42993bf1f4ec5b8b547b0531'}, 'email': 'simon.aaron.menzi@gmail.com', 'root': '/Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython', 'host': 'MacBook-Pro-von-Simon.local', 'username': 'simonmenzi', 'executable': '/opt/homebrew/opt/python@3.11/bin/python3.11', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 460.4317207336426, 'used': 9.218879699707031}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-12-08 14:36:11,514 INFO    HandlerThread:4512 [system_monitor.py:probe():224] Finished collecting system info
2023-12-08 14:36:11,514 INFO    HandlerThread:4512 [system_monitor.py:probe():227] Publishing system info
2023-12-08 14:36:11,514 DEBUG   HandlerThread:4512 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-08 14:36:11,514 DEBUG   HandlerThread:4512 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-08 14:36:11,515 INFO    HandlerThread:4512 [system_monitor.py:probe():229] Finished publishing system info
2023-12-08 14:36:11,516 DEBUG   SenderThread:4512 [sender.py:send():380] send: files
2023-12-08 14:36:11,516 INFO    SenderThread:4512 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-12-08 14:36:11,519 DEBUG   HandlerThread:4512 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 14:36:11,519 DEBUG   SenderThread:4512 [sender.py:send_request():407] send_request: stop_status
2023-12-08 14:36:11,520 DEBUG   HandlerThread:4512 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 14:36:11,858 DEBUG   SenderThread:4512 [sender.py:send():380] send: telemetry
2023-12-08 14:36:11,859 DEBUG   SenderThread:4512 [sender.py:send():380] send: exit
2023-12-08 14:36:11,859 INFO    SenderThread:4512 [sender.py:send_exit():585] handling exit code: 1
2023-12-08 14:36:11,859 INFO    SenderThread:4512 [sender.py:send_exit():587] handling runtime: 0
2023-12-08 14:36:11,859 INFO    SenderThread:4512 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-08 14:36:11,860 INFO    SenderThread:4512 [sender.py:send_exit():593] send defer
2023-12-08 14:36:11,860 DEBUG   HandlerThread:4512 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:36:11,860 INFO    HandlerThread:4512 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-08 14:36:11,860 DEBUG   SenderThread:4512 [sender.py:send_request():407] send_request: defer
2023-12-08 14:36:11,860 INFO    SenderThread:4512 [sender.py:send_request_defer():609] handle sender defer: 0
2023-12-08 14:36:11,860 INFO    SenderThread:4512 [sender.py:transition_state():613] send defer: 1
2023-12-08 14:36:11,860 DEBUG   HandlerThread:4512 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:36:11,860 INFO    HandlerThread:4512 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-08 14:36:11,860 DEBUG   SenderThread:4512 [sender.py:send_request():407] send_request: defer
2023-12-08 14:36:11,860 INFO    SenderThread:4512 [sender.py:send_request_defer():609] handle sender defer: 1
2023-12-08 14:36:11,860 INFO    SenderThread:4512 [sender.py:transition_state():613] send defer: 2
2023-12-08 14:36:11,860 DEBUG   HandlerThread:4512 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:36:11,860 INFO    HandlerThread:4512 [handler.py:handle_request_defer():172] handle defer: 2
2023-12-08 14:36:11,860 INFO    HandlerThread:4512 [system_monitor.py:finish():203] Stopping system monitor
2023-12-08 14:36:11,861 INFO    HandlerThread:4512 [interfaces.py:finish():202] Joined cpu monitor
2023-12-08 14:36:11,861 DEBUG   SystemMonitor:4512 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-08 14:36:11,861 INFO    HandlerThread:4512 [interfaces.py:finish():202] Joined disk monitor
2023-12-08 14:36:11,861 DEBUG   SystemMonitor:4512 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-08 14:36:11,861 DEBUG   SystemMonitor:4512 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-08 14:36:12,128 INFO    wandb-upload_0:4512 [upload_job.py:push():131] Uploaded file /var/folders/pk/6hljgbr11057fzl21z_9f67h0000gn/T/tmp8_6y7bliwandb/k2u3nv86-wandb-metadata.json
2023-12-08 14:36:12,301 INFO    Thread-12 :4512 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143610-518h5v90/files/wandb-metadata.json
2023-12-08 14:36:12,301 INFO    Thread-12 :4512 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143610-518h5v90/files/wandb-summary.json
2023-12-08 14:36:12,301 INFO    Thread-12 :4512 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143610-518h5v90/files/requirements.txt
2023-12-08 14:36:12,301 INFO    Thread-12 :4512 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143610-518h5v90/files/output.log
2023-12-08 14:36:12,600 INFO    HandlerThread:4512 [interfaces.py:finish():202] Joined gpuapple monitor
2023-12-08 14:36:12,600 INFO    HandlerThread:4512 [interfaces.py:finish():202] Joined memory monitor
2023-12-08 14:36:12,600 INFO    HandlerThread:4512 [interfaces.py:finish():202] Joined network monitor
2023-12-08 14:36:12,600 DEBUG   HandlerThread:4512 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-08 14:36:12,601 DEBUG   SenderThread:4512 [sender.py:send_request():407] send_request: defer
2023-12-08 14:36:12,601 INFO    SenderThread:4512 [sender.py:send_request_defer():609] handle sender defer: 2
2023-12-08 14:36:12,601 INFO    SenderThread:4512 [sender.py:transition_state():613] send defer: 3
2023-12-08 14:36:12,601 DEBUG   SenderThread:4512 [sender.py:send():380] send: telemetry
2023-12-08 14:36:12,601 DEBUG   SenderThread:4512 [sender.py:send():380] send: stats
2023-12-08 14:36:12,601 DEBUG   SenderThread:4512 [sender.py:send_request():407] send_request: poll_exit
2023-12-08 14:36:12,601 DEBUG   HandlerThread:4512 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:36:12,601 INFO    HandlerThread:4512 [handler.py:handle_request_defer():172] handle defer: 3
