34,285
25,32
16,29
4,9
29,32
22,26
0,5
14,22
8,18
28,30
16,31
14,15
22,28
8,11
11,16
25,27
20,24
12,20
14,17
9,12
1,10
13,21
24,30
16,26
7,23
21,25
3,19
23,31
27,31
19,27
16,19
12,15
4,20
23,33
1,5
13,16
2,22
25,33
12,17
4,22
8,13
17,25
20,23
14,16
21,31
3,25
10,12
1,9
19,24
10,21
9,23
25,28
6,8
15,29
3,9
20,25
0,4
10,14
2,10
17,29
7,18
29,30
4,10
21,26
0,6
9,18
17,31
26,33
8,12
22,29
9,11
2,5
16,25
18,22
8,14
9,13
2,7
8,23
6,7
13,22
15,19
7,15
15,28
18,33
5,8
22,24
17,19
13,15
5,31,2,1,31,19,11,13,23,12,3,1,10,0,7,7,13,31,32,3,1,21,1,4,31,11,19,0,28,25,2,10,23,12,29,25,3,4,21,25,24,1,15,20,5,1,12,24,5,8,16,20,6,0,28,6,4,16,9,32,20,1,7,20,9,33,33,1,32,8,23,27,6,26,11,17,11,26,11,16,11,20,25,12,1,26,20,5,2,28,19,21,8,16,25,14,29,8,20,15,17,15,24,33,25,17,24,21,16,30,18,26,0,23,6,2,28,28,29,28,17,5,0,32,26,7,13,25,15,29,25,30,22,25,21,12,10,23,33,18,13,3,21,3,0,15,6,16,20,13,19,16,2,31,2,6,22,2,23,5,15,23,5,22,28,2,15,20,6,16,10,23,24,14,29,28,26,31,12,27,11,8,6,4,11,14,28,17,14,15,12,20,19,30,8,28,20,26,3,31,10,20,29,29,2,33,15,26,17,32,9,24,21,30,25,10,16,15,33,2,11,12,31,31,16,30,23,0,9,14,22,11,10,0,13,14,20,1,32,20,22,29,6,27,9,1,24,27,8,30,3,16,26,25,33,27,23,12,25,27,17,12,23,27,17,23,29,29,26,6,20,31,14,6,17,25,33,12,21,29,9,2,0,23,30
0.05,0.1
